"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.616094410E1,-2.118868530E-1,9.804255486E0,-3.890577853E-1
5.617088310E1,-2.070984542E-1,9.799467087E0,-3.878606856E-1
5.618130410E1,-2.142810524E-1,9.806650162E0,-3.818751574E-1
5.619093610E1,-2.202665508E-1,9.801861763E0,-3.914519846E-1
5.620092810E1,-2.262520641E-1,9.794678688E0,-3.938461840E-1
5.621090310E1,-2.358288616E-1,9.797073364E0,-3.962403834E-1
5.622089710E1,-2.286462635E-1,9.800664902E0,-3.878606856E-1
5.623080310E1,-2.322375625E-1,9.799467087E0,-3.986345828E-1
5.624085810E1,-2.418143749E-1,9.804255486E0,-3.914519846E-1
5.625099110E1,-2.250549644E-1,9.795876503E0,-3.818751574E-1
5.626087210E1,-2.262520641E-1,9.797073364E0,-3.758896589E-1
5.627095810E1,-2.118868530E-1,9.804255486E0,-3.890577853E-1
5.628087510E1,-2.118868530E-1,9.804255486E0,-3.734954596E-1
5.629096410E1,-2.130839527E-1,9.799467087E0,-3.639186621E-1
5.630085610E1,-1.999158412E-1,9.803058624E0,-3.615244627E-1
5.631086910E1,-2.035071403E-1,9.799467087E0,-3.711012602E-1
5.632086710E1,-2.130839527E-1,9.803058624E0,-3.722983599E-1
5.633099010E1,-2.130839527E-1,9.804255486E0,-3.722983599E-1
5.634102310E1,-2.154781520E-1,9.804255486E0,-3.699041605E-1
5.635094510E1,-2.106897533E-1,9.806650162E0,-3.711012602E-1
5.636089810E1,-2.190694511E-1,9.803058624E0,-3.687070608E-1
5.637093610E1,-2.094926536E-1,9.799467087E0,-3.722983599E-1
5.638091410E1,-2.190694511E-1,9.794678688E0,-3.758896589E-1
5.639086210E1,-2.262520641E-1,9.793481827E0,-3.722983599E-1
5.640096910E1,-2.310404629E-1,9.803058624E0,-3.746925592E-1
5.641090410E1,-2.322375625E-1,9.804255486E0,-3.926490843E-1
5.642095110E1,-2.346317619E-1,9.804255486E0,-3.926490843E-1
5.643091710E1,-2.334346622E-1,9.803058624E0,-3.746925592E-1
5.644086910E1,-2.250549644E-1,9.801861763E0,-3.794809580E-1
5.645084710E1,-2.130839527E-1,9.803058624E0,-3.866635859E-1
5.646090010E1,-2.214636505E-1,9.801861763E0,-3.818751574E-1
5.647081710E1,-2.094926536E-1,9.794678688E0,-3.794809580E-1
5.648088510E1,-2.082955539E-1,9.800664902E0,-3.699041605E-1
5.649098510E1,-2.059013397E-1,9.804255486E0,-3.770867586E-1
5.650091910E1,-2.154781520E-1,9.801861763E0,-3.950432837E-1
5.651093010E1,-2.154781520E-1,9.797073364E0,-3.950432837E-1
5.652089810E1,-2.214636505E-1,9.805453300E0,-3.950432837E-1
5.653114410E1,-2.286462635E-1,9.792284966E0,-3.878606856E-1
5.654085110E1,-2.310404629E-1,9.800664902E0,-3.938461840E-1
5.655087910E1,-2.310404629E-1,9.801861763E0,-4.082113802E-1
5.656093210E1,-2.298433632E-1,9.788693428E0,-3.962403834E-1
5.657088810E1,-2.334346622E-1,9.798270226E0,-4.034229815E-1
5.658089810E1,-2.202665508E-1,9.801861763E0,-3.914519846E-1
5.659085110E1,-2.202665508E-1,9.797073364E0,-3.878606856E-1
5.660096910E1,-2.130839527E-1,9.809044838E0,-3.830722570E-1
5.661090810E1,-2.178723514E-1,9.799467087E0,-3.746925592E-1
5.662094810E1,-2.070984542E-1,9.804255486E0,-3.734954596E-1
5.663105410E1,-2.118868530E-1,9.798270226E0,-3.699041605E-1
5.664085810E1,-2.142810524E-1,9.797073364E0,-3.687070608E-1
5.665109210E1,-2.094926536E-1,9.803058624E0,-3.734954596E-1
5.666092310E1,-2.130839527E-1,9.799467087E0,-3.711012602E-1
5.667082710E1,-2.202665508E-1,9.799467087E0,-3.699041605E-1
5.668092910E1,-2.202665508E-1,9.805453300E0,-3.842693865E-1
5.669088010E1,-2.262520641E-1,9.798270226E0,-3.758896589E-1
5.670183910E1,-2.286462635E-1,9.798270226E0,-3.746925592E-1
5.671087210E1,-2.274491638E-1,9.806650162E0,-3.806780577E-1
5.672089410E1,-2.298433632E-1,9.804255486E0,-3.830722570E-1
5.673093710E1,-2.214636505E-1,9.799467087E0,-3.806780577E-1
5.674134910E1,-2.274491638E-1,9.793481827E0,-3.866635859E-1
5.675087710E1,-2.238578647E-1,9.798270226E0,-3.878606856E-1
5.676088410E1,-2.214636505E-1,9.805453300E0,-3.722983599E-1
5.677090010E1,-2.082955539E-1,9.803058624E0,-3.818751574E-1
5.678094910E1,-2.094926536E-1,9.801861763E0,-3.878606856E-1
5.679091210E1,-2.166752517E-1,9.803058624E0,-3.962403834E-1
5.680084510E1,-2.190694511E-1,9.797073364E0,-3.830722570E-1
5.681087310E1,-2.166752517E-1,9.806650162E0,-3.806780577E-1
5.682087110E1,-2.226607651E-1,9.801861763E0,-3.854664862E-1
5.683086010E1,-2.238578647E-1,9.803058624E0,-3.950432837E-1
5.684086810E1,-2.250549644E-1,9.798270226E0,-3.938461840E-1
5.685087610E1,-2.370259613E-1,9.804255486E0,-4.022258818E-1
5.686092210E1,-2.322375625E-1,9.792284966E0,-4.106055796E-1
5.687100610E1,-2.322375625E-1,9.799467087E0,-4.106055796E-1
5.688102010E1,-2.298433632E-1,9.800664902E0,-3.962403834E-1
5.689088810E1,-2.250549644E-1,9.803058624E0,-3.914519846E-1
5.690089810E1,-2.238578647E-1,9.803058624E0,-3.890577853E-1
5.691092710E1,-2.142810524E-1,9.799467087E0,-3.722983599E-1
5.692095210E1,-2.094926536E-1,9.797073364E0,-3.758896589E-1
5.693096610E1,-2.059013397E-1,9.804255486E0,-3.627215624E-1
5.694097510E1,-2.011129409E-1,9.804255486E0,-3.627215624E-1
5.695088810E1,-2.059013397E-1,9.800664902E0,-3.603273630E-1
5.696118410E1,-2.106897533E-1,9.797073364E0,-3.734954596E-1
5.697094710E1,-2.238578647E-1,9.800664902E0,-3.687070608E-1
5.698092110E1,-2.178723514E-1,9.806650162E0,-3.746925592E-1
5.699102310E1,-2.310404629E-1,9.806650162E0,-3.699041605E-1
5.700096210E1,-2.178723514E-1,9.800664902E0,-3.878606856E-1
5.701107710E1,-2.154781520E-1,9.795876503E0,-3.818751574E-1
5.702095710E1,-2.238578647E-1,9.800664902E0,-3.830722570E-1
5.703090610E1,-2.142810524E-1,9.806650162E0,-3.878606856E-1
5.704104810E1,-2.262520641E-1,9.798270226E0,-3.794809580E-1
5.705090210E1,-2.190694511E-1,9.786299706E0,-3.770867586E-1
5.706426710E1,-2.226607651E-1,9.799467087E0,-3.782838583E-1
5.708086010E1,-2.142810524E-1,9.792284966E0,-3.854664862E-1
5.709088710E1,-2.166752517E-1,9.800664902E0,-3.890577853E-1
5.710112910E1,-2.118868530E-1,9.801861763E0,-3.902548850E-1
5.711088510E1,-2.202665508E-1,9.805453300E0,-3.734954596E-1
5.712090310E1,-2.178723514E-1,9.804255486E0,-3.878606856E-1
5.713127210E1,-2.334346622E-1,9.807847023E0,-3.866635859E-1
5.714091210E1,-2.226607651E-1,9.807847023E0,-3.902548850E-1
5.715098610E1,-2.346317619E-1,9.801861763E0,-4.046200812E-1
5.716089210E1,-2.250549644E-1,9.797073364E0,-4.010287821E-1
5.717089610E1,-2.346317619E-1,9.797073364E0,-4.010287821E-1
5.718138510E1,-2.274491638E-1,9.798270226E0,-3.998316824E-1
5.719091310E1,-2.154781520E-1,9.803058624E0,-3.974374831E-1
5.720094110E1,-2.142810524E-1,9.803058624E0,-3.950432837E-1
5.721093810E1,-2.094926536E-1,9.801861763E0,-3.842693865E-1
5.722086910E1,-2.154781520E-1,9.810241699E0,-3.830722570E-1
5.723087110E1,-2.118868530E-1,9.803058624E0,-3.746925592E-1
5.724095910E1,-2.082955539E-1,9.794678688E0,-3.782838583E-1
5.725094110E1,-2.130839527E-1,9.801861763E0,-3.687070608E-1
5.726092110E1,-2.130839527E-1,9.805453300E0,-3.722983599E-1
5.727085310E1,-2.262520641E-1,9.798270226E0,-3.782838583E-1
5.728090710E1,-2.310404629E-1,9.803058624E0,-3.794809580E-1
5.729098610E1,-2.286462635E-1,9.797073364E0,-3.818751574E-1
5.730088010E1,-2.310404629E-1,9.797073364E0,-3.758896589E-1
5.731112210E1,-2.250549644E-1,9.800664902E0,-3.854664862E-1
5.732101410E1,-2.262520641E-1,9.803058624E0,-3.842693865E-1
5.733101210E1,-2.178723514E-1,9.800664902E0,-3.794809580E-1
5.734088010E1,-2.190694511E-1,9.807847023E0,-3.818751574E-1
5.735085510E1,-2.166752517E-1,9.798270226E0,-3.699041605E-1
5.736113610E1,-2.166752517E-1,9.794678688E0,-3.842693865E-1
5.737090610E1,-2.154781520E-1,9.800664902E0,-3.746925592E-1
5.738095410E1,-2.142810524E-1,9.795876503E0,-3.734954596E-1
5.739099810E1,-2.166752517E-1,9.809044838E0,-3.794809580E-1
5.740089910E1,-2.106897533E-1,9.800664902E0,-3.782838583E-1
5.741095410E1,-2.178723514E-1,9.800664902E0,-3.854664862E-1
5.742091410E1,-2.226607651E-1,9.793481827E0,-3.902548850E-1
5.743085910E1,-2.214636505E-1,9.793481827E0,-3.878606856E-1
5.744098110E1,-2.370259613E-1,9.805453300E0,-3.926490843E-1
5.745088510E1,-2.238578647E-1,9.810241699E0,-3.890577853E-1
5.746096310E1,-2.274491638E-1,9.799467087E0,-3.950432837E-1
5.747108710E1,-2.310404629E-1,9.804255486E0,-3.986345828E-1
5.748087010E1,-2.382230759E-1,9.795876503E0,-4.070142806E-1
5.749094010E1,-2.202665508E-1,9.795876503E0,-3.974374831E-1
5.750104510E1,-2.214636505E-1,9.799467087E0,-4.034229815E-1
5.751084810E1,-2.226607651E-1,9.800664902E0,-3.926490843E-1
5.752090610E1,-2.250549644E-1,9.807847023E0,-3.866635859E-1
5.753097910E1,-2.154781520E-1,9.795876503E0,-3.914519846E-1
5.754089210E1,-2.118868530E-1,9.794678688E0,-3.902548850E-1
5.755085010E1,-2.154781520E-1,9.798270226E0,-3.770867586E-1
5.756096310E1,-2.094926536E-1,9.804255486E0,-3.734954596E-1
5.757123810E1,-2.214636505E-1,9.798270226E0,-3.639186621E-1
5.758088410E1,-2.238578647E-1,9.798270226E0,-3.758896589E-1
5.759088410E1,-2.178723514E-1,9.794678688E0,-3.722983599E-1
5.760086410E1,-2.286462635E-1,9.797073364E0,-3.758896589E-1
5.761096310E1,-2.262520641E-1,9.803058624E0,-3.806780577E-1
5.762096710E1,-2.334346622E-1,9.807847023E0,-3.806780577E-1
5.763086210E1,-2.238578647E-1,9.795876503E0,-3.794809580E-1
5.764122810E1,-2.154781520E-1,9.804255486E0,-3.746925592E-1
5.765084810E1,-2.047042400E-1,9.799467087E0,-3.699041605E-1
5.766092010E1,-2.154781520E-1,9.803058624E0,-3.687070608E-1
5.767128510E1,-2.262520641E-1,9.797073364E0,-3.687070608E-1
5.768088910E1,-2.118868530E-1,9.803058624E0,-3.722983599E-1
5.769089010E1,-2.166752517E-1,9.793481827E0,-3.782838583E-1
5.770090210E1,-2.082955539E-1,9.797073364E0,-3.758896589E-1
5.771091510E1,-2.094926536E-1,9.811438560E0,-3.758896589E-1
5.772089910E1,-2.130839527E-1,9.801861763E0,-3.902548850E-1
5.773094610E1,-2.190694511E-1,9.801861763E0,-3.854664862E-1
5.774085510E1,-2.226607651E-1,9.807847023E0,-3.866635859E-1
5.775090910E1,-2.226607651E-1,9.804255486E0,-3.926490843E-1
5.776093410E1,-2.322375625E-1,9.801861763E0,-3.914519846E-1
5.777090810E1,-2.286462635E-1,9.800664902E0,-4.034229815E-1
5.778093010E1,-2.286462635E-1,9.804255486E0,-4.022258818E-1
5.779085610E1,-2.310404629E-1,9.797073364E0,-3.974374831E-1
5.780085410E1,-2.370259613E-1,9.795876503E0,-4.046200812E-1
5.781088210E1,-2.322375625E-1,9.800664902E0,-4.022258818E-1
5.782086710E1,-2.154781520E-1,9.804255486E0,-3.962403834E-1
5.783118710E1,-2.178723514E-1,9.804255486E0,-3.902548850E-1
5.784093510E1,-2.154781520E-1,9.810241699E0,-3.842693865E-1
5.785125810E1,-2.130839527E-1,9.799467087E0,-3.770867586E-1
5.786193610E1,-2.202665508E-1,9.798270226E0,-3.770867586E-1
5.787094810E1,-2.059013397E-1,9.805453300E0,-3.711012602E-1
5.788089910E1,-2.262520641E-1,9.804255486E0,-3.734954596E-1
5.789115310E1,-2.190694511E-1,9.800664902E0,-3.746925592E-1
5.790088710E1,-2.142810524E-1,9.801861763E0,-3.794809580E-1
5.791099210E1,-2.298433632E-1,9.799467087E0,-3.699041605E-1
5.792088610E1,-2.310404629E-1,9.803058624E0,-3.830722570E-1
5.793087310E1,-2.154781520E-1,9.805453300E0,-3.974374831E-1
5.794094510E1,-2.310404629E-1,9.803058624E0,-3.890577853E-1
5.795096710E1,-2.286462635E-1,9.801861763E0,-3.770867586E-1
5.796086810E1,-2.202665508E-1,9.798270226E0,-3.639186621E-1
5.797091410E1,-2.130839527E-1,9.804255486E0,-3.734954596E-1
5.798114210E1,-2.094926536E-1,9.789890289E0,-3.794809580E-1
5.799124510E1,-2.106897533E-1,9.797073364E0,-3.734954596E-1
5.800100310E1,-2.142810524E-1,9.797073364E0,-3.794809580E-1
5.801089310E1,-2.070984542E-1,9.803058624E0,-3.734954596E-1
5.802087610E1,-2.130839527E-1,9.804255486E0,-3.746925592E-1
5.803096710E1,-2.094926536E-1,9.798270226E0,-3.663128614E-1
5.804092710E1,-2.154781520E-1,9.801861763E0,-3.782838583E-1
5.805444010E1,-2.190694511E-1,9.805453300E0,-3.830722570E-1
5.807101010E1,-2.286462635E-1,9.800664902E0,-3.902548850E-1
5.808096910E1,-2.238578647E-1,9.801861763E0,-3.854664862E-1
5.809094610E1,-2.334346622E-1,9.799467087E0,-3.962403834E-1
5.810098510E1,-2.370259613E-1,9.797073364E0,-4.010287821E-1
5.811097010E1,-2.346317619E-1,9.803058624E0,-3.962403834E-1
5.812184610E1,-2.370259613E-1,9.804255486E0,-3.950432837E-1
5.813090010E1,-2.322375625E-1,9.799467087E0,-3.926490843E-1
5.814100310E1,-2.214636505E-1,9.800664902E0,-3.974374831E-1
5.815103810E1,-2.238578647E-1,9.807847023E0,-3.950432837E-1
5.816096510E1,-2.154781520E-1,9.806650162E0,-3.854664862E-1
5.817085910E1,-2.059013397E-1,9.800664902E0,-3.902548850E-1
5.818126810E1,-2.190694511E-1,9.803058624E0,-3.806780577E-1
5.819091310E1,-2.142810524E-1,9.811438560E0,-3.830722570E-1
5.820119210E1,-2.178723514E-1,9.791088104E0,-3.806780577E-1
5.821092810E1,-2.214636505E-1,9.799467087E0,-3.806780577E-1
5.822087710E1,-2.202665508E-1,9.806650162E0,-3.854664862E-1
5.823089710E1,-2.178723514E-1,9.801861763E0,-3.734954596E-1
5.824849710E1,-2.118868530E-1,9.800664902E0,-3.926490843E-1
5.826092210E1,-2.202665508E-1,9.805453300E0,-3.675099611E-1
5.827134610E1,-2.166752517E-1,9.797073364E0,-3.734954596E-1
5.828087110E1,-2.202665508E-1,9.801861763E0,-3.734954596E-1
5.829089310E1,-2.047042400E-1,9.801861763E0,-3.627215624E-1
5.830092710E1,-1.999158412E-1,9.792284966E0,-3.651157618E-1
5.831102810E1,-2.059013397E-1,9.800664902E0,-3.555389643E-1
5.832099810E1,-2.118868530E-1,9.795876503E0,-3.687070608E-1
5.833089910E1,-2.154781520E-1,9.799467087E0,-3.782838583E-1
5.834090810E1,-2.178723514E-1,9.799467087E0,-3.687070608E-1
5.835084110E1,-2.190694511E-1,9.801861763E0,-3.890577853E-1
5.836091410E1,-2.358288616E-1,9.797073364E0,-3.974374831E-1
5.837086310E1,-2.322375625E-1,9.799467087E0,-3.986345828E-1
5.838093410E1,-2.238578647E-1,9.806650162E0,-3.878606856E-1
5.839091010E1,-2.298433632E-1,9.799467087E0,-3.890577853E-1
5.840093910E1,-2.286462635E-1,9.810241699E0,-3.926490843E-1
5.841089910E1,-2.178723514E-1,9.807847023E0,-3.890577853E-1
5.842087910E1,-2.094926536E-1,9.801861763E0,-3.818751574E-1
5.843085310E1,-2.226607651E-1,9.800664902E0,-3.902548850E-1
5.844098810E1,-2.142810524E-1,9.799467087E0,-3.842693865E-1
5.845096910E1,-2.214636505E-1,9.799467087E0,-3.806780577E-1
5.846106910E1,-2.238578647E-1,9.798270226E0,-3.878606856E-1
5.847095410E1,-2.310404629E-1,9.793481827E0,-3.974374831E-1
5.848095810E1,-2.298433632E-1,9.791088104E0,-3.938461840E-1
5.849093810E1,-2.262520641E-1,9.789890289E0,-3.878606856E-1
5.850118410E1,-2.238578647E-1,9.806650162E0,-3.926490843E-1
5.851295110E1,-2.262520641E-1,9.793481827E0,-3.926490843E-1
5.852610610E1,-2.298433632E-1,9.804255486E0,-3.866635859E-1
5.854090510E1,-2.202665508E-1,9.806650162E0,-3.914519846E-1
5.855084610E1,-2.118868530E-1,9.795876503E0,-3.842693865E-1
5.856087910E1,-2.166752517E-1,9.800664902E0,-3.806780577E-1
5.857096610E1,-2.059013397E-1,9.811438560E0,-3.770867586E-1
5.858088810E1,-2.070984542E-1,9.806650162E0,-3.675099611E-1
5.859087710E1,-2.166752517E-1,9.805453300E0,-3.758896589E-1
5.860125010E1,-2.130839527E-1,9.803058624E0,-3.663128614E-1
5.861120910E1,-2.094926536E-1,9.803058624E0,-3.675099611E-1
5.862090210E1,-2.178723514E-1,9.806650162E0,-3.663128614E-1
5.863153510E1,-2.190694511E-1,9.810241699E0,-3.746925592E-1
5.864084910E1,-2.118868530E-1,9.805453300E0,-3.675099611E-1
5.865127610E1,-2.310404629E-1,9.803058624E0,-3.687070608E-1
5.866093910E1,-2.286462635E-1,9.801861763E0,-3.615244627E-1
5.867100010E1,-2.190694511E-1,9.811438560E0,-3.806780577E-1
5.868087910E1,-2.238578647E-1,9.794678688E0,-3.794809580E-1
5.869087610E1,-2.238578647E-1,9.798270226E0,-3.830722570E-1
5.870111810E1,-2.238578647E-1,9.804255486E0,-3.902548850E-1
5.871089410E1,-2.310404629E-1,9.801861763E0,-3.914519846E-1
5.872101410E1,-2.166752517E-1,9.803058624E0,-3.914519846E-1
5.873086110E1,-2.226607651E-1,9.791088104E0,-3.902548850E-1
5.874093210E1,-2.202665508E-1,9.794678688E0,-3.878606856E-1
5.875113310E1,-2.106897533E-1,9.809044838E0,-3.914519846E-1
5.876092510E1,-2.202665508E-1,9.798270226E0,-3.806780577E-1
5.877086010E1,-2.202665508E-1,9.807847023E0,-3.926490843E-1
5.878092810E1,-2.310404629E-1,9.803058624E0,-4.058171809E-1
5.879100110E1,-2.394201756E-1,9.810241699E0,-4.046200812E-1
5.880090910E1,-2.418143749E-1,9.807847023E0,-4.034229815E-1
5.881087510E1,-2.334346622E-1,9.799467087E0,-3.998316824E-1
5.882102510E1,-2.298433632E-1,9.805453300E0,-3.974374831E-1
5.883087410E1,-2.214636505E-1,9.804255486E0,-3.926490843E-1
5.884089210E1,-2.226607651E-1,9.795876503E0,-3.806780577E-1
5.885087810E1,-2.178723514E-1,9.800664902E0,-3.818751574E-1
5.886089710E1,-2.166752517E-1,9.794678688E0,-3.782838583E-1
5.887097310E1,-2.118868530E-1,9.789890289E0,-3.639186621E-1
5.888092510E1,-2.023100406E-1,9.806650162E0,-3.687070608E-1
5.889088610E1,-2.106897533E-1,9.805453300E0,-3.722983599E-1
5.890087310E1,-2.094926536E-1,9.799467087E0,-3.734954596E-1
5.891093510E1,-2.142810524E-1,9.792284966E0,-3.770867586E-1
5.892092410E1,-2.238578647E-1,9.801861763E0,-3.722983599E-1
5.893089610E1,-2.262520641E-1,9.798270226E0,-3.806780577E-1
5.894089510E1,-2.274491638E-1,9.803058624E0,-3.746925592E-1
5.895093310E1,-2.322375625E-1,9.797073364E0,-3.854664862E-1
5.896086410E1,-2.190694511E-1,9.798270226E0,-3.722983599E-1
5.897100610E1,-2.238578647E-1,9.799467087E0,-3.734954596E-1
5.898100310E1,-2.130839527E-1,9.797073364E0,-3.687070608E-1
5.899089710E1,-2.166752517E-1,9.804255486E0,-3.651157618E-1
5.900109210E1,-2.047042400E-1,9.803058624E0,-3.734954596E-1
5.901089710E1,-2.094926536E-1,9.805453300E0,-3.794809580E-1
5.902102510E1,-2.178723514E-1,9.805453300E0,-3.866635859E-1
5.903091710E1,-2.082955539E-1,9.805453300E0,-3.854664862E-1
5.904100810E1,-2.094926536E-1,9.797073364E0,-3.794809580E-1
5.905104110E1,-2.226607651E-1,9.799467087E0,-3.830722570E-1
5.906086810E1,-2.178723514E-1,9.804255486E0,-3.842693865E-1
5.907132410E1,-2.190694511E-1,9.801861763E0,-3.974374831E-1
5.908085810E1,-2.226607651E-1,9.798270226E0,-3.854664862E-1
5.909087010E1,-2.286462635E-1,9.795876503E0,-3.986345828E-1
5.910125610E1,-2.370259613E-1,9.801861763E0,-3.938461840E-1
5.911115110E1,-2.454056740E-1,9.795876503E0,-4.034229815E-1
5.912091310E1,-2.262520641E-1,9.803058624E0,-4.058171809E-1
5.913122410E1,-2.262520641E-1,9.799467087E0,-3.914519846E-1
5.914116510E1,-2.178723514E-1,9.801861763E0,-3.902548850E-1
5.915086810E1,-2.142810524E-1,9.797073364E0,-3.890577853E-1
5.916089810E1,-2.154781520E-1,9.795876503E0,-3.830722570E-1
5.917088210E1,-2.250549644E-1,9.804255486E0,-3.902548850E-1
5.918092410E1,-2.154781520E-1,9.794678688E0,-3.842693865E-1
5.919099810E1,-2.190694511E-1,9.793481827E0,-3.722983599E-1
5.920087910E1,-2.130839527E-1,9.809044838E0,-3.842693865E-1
5.921120010E1,-2.202665508E-1,9.799467087E0,-3.794809580E-1
5.922098910E1,-2.047042400E-1,9.804255486E0,-3.782838583E-1
5.923086810E1,-2.142810524E-1,9.804255486E0,-3.770867586E-1
5.924098910E1,-2.166752517E-1,9.798270226E0,-3.770867586E-1
5.925101110E1,-2.178723514E-1,9.800664902E0,-3.711012602E-1
5.926091810E1,-2.166752517E-1,9.795876503E0,-3.734954596E-1
5.927101410E1,-2.130839527E-1,9.804255486E0,-3.830722570E-1
5.928097310E1,-2.178723514E-1,9.805453300E0,-3.794809580E-1
5.929117810E1,-2.142810524E-1,9.795876503E0,-3.722983599E-1
5.930089410E1,-2.130839527E-1,9.803058624E0,-3.663128614E-1
5.931086710E1,-2.082955539E-1,9.800664902E0,-3.603273630E-1
5.932084610E1,-2.094926536E-1,9.804255486E0,-3.639186621E-1
5.933109710E1,-2.178723514E-1,9.805453300E0,-3.722983599E-1
5.934106110E1,-2.238578647E-1,9.798270226E0,-3.699041605E-1
5.935096310E1,-2.298433632E-1,9.800664902E0,-3.770867586E-1
5.936102210E1,-2.226607651E-1,9.807847023E0,-3.794809580E-1
5.937091710E1,-2.202665508E-1,9.804255486E0,-3.878606856E-1
5.938096110E1,-2.262520641E-1,9.800664902E0,-3.878606856E-1
5.939100010E1,-2.166752517E-1,9.800664902E0,-3.842693865E-1
5.940085510E1,-2.226607651E-1,9.804255486E0,-3.842693865E-1
5.941085310E1,-2.059013397E-1,9.809044838E0,-3.770867586E-1
5.942203410E1,-2.118868530E-1,9.809044838E0,-3.866635859E-1
5.943094610E1,-2.286462635E-1,9.801861763E0,-3.866635859E-1
5.944095010E1,-2.310404629E-1,9.805453300E0,-3.962403834E-1
5.945091710E1,-2.286462635E-1,9.801861763E0,-3.962403834E-1
5.946094710E1,-2.358288616E-1,9.797073364E0,-3.938461840E-1
5.947088110E1,-2.358288616E-1,9.799467087E0,-4.022258818E-1
5.948086510E1,-2.382230759E-1,9.806650162E0,-4.070142806E-1
5.949104510E1,-2.178723514E-1,9.801861763E0,-4.022258818E-1
5.950089310E1,-2.250549644E-1,9.799467087E0,-3.842693865E-1
5.951085510E1,-2.214636505E-1,9.805453300E0,-3.878606856E-1
5.952104210E1,-2.118868530E-1,9.800664902E0,-3.770867586E-1
5.953088410E1,-2.130839527E-1,9.804255486E0,-3.830722570E-1
5.954089610E1,-2.035071403E-1,9.801861763E0,-3.711012602E-1
5.955091310E1,-2.094926536E-1,9.806650162E0,-3.699041605E-1
5.956089710E1,-2.082955539E-1,9.793481827E0,-3.687070608E-1
5.957100210E1,-2.118868530E-1,9.799467087E0,-3.806780577E-1
5.958107110E1,-2.082955539E-1,9.799467087E0,-3.770867586E-1
5.959150410E1,-2.130839527E-1,9.797073364E0,-3.770867586E-1
5.960091810E1,-2.226607651E-1,9.798270226E0,-3.746925592E-1
5.961088710E1,-2.178723514E-1,9.804255486E0,-3.818751574E-1
5.962091410E1,-2.226607651E-1,9.804255486E0,-3.842693865E-1
5.963087010E1,-2.298433632E-1,9.797073364E0,-3.818751574E-1
5.964084810E1,-2.298433632E-1,9.794678688E0,-3.818751574E-1
5.965102010E1,-2.226607651E-1,9.810241699E0,-3.854664862E-1
5.966089310E1,-2.154781520E-1,9.803058624E0,-3.687070608E-1
5.967086610E1,-2.059013397E-1,9.793481827E0,-3.770867586E-1
5.968089410E1,-2.082955539E-1,9.801861763E0,-3.675099611E-1
5.969088010E1,-2.118868530E-1,9.804255486E0,-3.687070608E-1
5.970100610E1,-2.154781520E-1,9.804255486E0,-3.615244627E-1
5.971085010E1,-2.118868530E-1,9.799467087E0,-3.639186621E-1
5.972090210E1,-2.226607651E-1,9.803058624E0,-3.770867586E-1
5.973100210E1,-2.118868530E-1,9.798270226E0,-3.734954596E-1
5.974110710E1,-2.178723514E-1,9.803058624E0,-3.794809580E-1
5.975089910E1,-2.238578647E-1,9.797073364E0,-3.938461840E-1
5.976090410E1,-2.250549644E-1,9.799467087E0,-3.950432837E-1
5.977105610E1,-2.370259613E-1,9.793481827E0,-3.962403834E-1
5.978112710E1,-2.406172752E-1,9.801861763E0,-4.010287821E-1
5.979095010E1,-2.310404629E-1,9.806650162E0,-4.010287821E-1
5.980090510E1,-2.358288616E-1,9.795876503E0,-3.986345828E-1
5.981084010E1,-2.298433632E-1,9.804255486E0,-3.998316824E-1
5.982087910E1,-2.334346622E-1,9.794678688E0,-3.938461840E-1
5.983083710E1,-2.214636505E-1,9.803058624E0,-3.830722570E-1
5.984120410E1,-2.106897533E-1,9.792284966E0,-3.806780577E-1
5.985094110E1,-2.250549644E-1,9.800664902E0,-3.950432837E-1
5.986108910E1,-2.130839527E-1,9.804255486E0,-3.842693865E-1
5.987132410E1,-2.190694511E-1,9.803058624E0,-3.782838583E-1
5.988102110E1,-2.118868530E-1,9.805453300E0,-3.830722570E-1
5.989101710E1,-2.106897533E-1,9.809044838E0,-3.830722570E-1
5.990124610E1,-2.106897533E-1,9.804255486E0,-3.818751574E-1
5.991197010E1,-2.166752517E-1,9.793481827E0,-3.842693865E-1
5.992100910E1,-2.226607651E-1,9.809044838E0,-3.770867586E-1
5.993090010E1,-2.202665508E-1,9.798270226E0,-3.854664862E-1
5.994094610E1,-2.286462635E-1,9.800664902E0,-3.854664862E-1
5.995131210E1,-2.274491638E-1,9.801861763E0,-3.830722570E-1
5.996095610E1,-2.202665508E-1,9.805453300E0,-3.770867586E-1
5.997091810E1,-2.226607651E-1,9.805453300E0,-3.806780577E-1
5.998086810E1,-2.226607651E-1,9.804255486E0,-3.711012602E-1
5.999223910E1,-2.118868530E-1,9.801861763E0,-3.746925592E-1
6.000147910E1,-2.106897533E-1,9.793481827E0,-3.663128614E-1
6.001097610E1,-2.047042400E-1,9.806650162E0,-3.711012602E-1
6.002102310E1,-2.094926536E-1,9.795876503E0,-3.687070608E-1
6.003106710E1,-2.082955539E-1,9.799467087E0,-3.651157618E-1
6.004091810E1,-2.178723514E-1,9.799467087E0,-3.627215624E-1
6.005126410E1,-2.094926536E-1,9.794678688E0,-3.770867586E-1
6.006152010E1,-2.130839527E-1,9.800664902E0,-3.746925592E-1
