"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.120288502E1,-2.406172752E-1,5.746084079E-2,9.573215485E0
4.121292203E1,-2.418143749E-1,5.506663769E-2,9.576807022E0
4.122278303E1,-2.406172752E-1,5.985504389E-2,9.572018623E0
4.123273802E1,-2.370259613E-1,6.464344263E-2,9.567230225E0
4.124280502E1,-2.346317619E-1,5.985504389E-2,9.566033363E0
4.125284502E1,-2.346317619E-1,6.224924326E-2,9.567230225E0
4.126281202E1,-2.406172752E-1,6.703764945E-2,9.573215485E0
4.127293403E1,-2.358288616E-1,5.386953801E-2,9.574412346E0
4.128278502E1,-2.418143749E-1,5.865794048E-2,9.575610161E0
4.129286302E1,-2.466027737E-1,5.985504389E-2,9.575610161E0
4.130464902E1,-2.406172752E-1,5.746084079E-2,9.563638687E0
4.131275603E1,-2.406172752E-1,5.386953801E-2,9.576807022E0
4.132271903E1,-2.358288616E-1,5.865794048E-2,9.573215485E0
4.133274302E1,-2.406172752E-1,6.105214357E-2,9.582792282E0
4.134278203E1,-2.418143749E-1,5.746084079E-2,9.570821762E0
4.135283102E1,-2.382230759E-1,5.746084079E-2,9.564835548E0
4.136277302E1,-2.466027737E-1,5.985504389E-2,9.578003883E0
4.137308002E1,-2.370259613E-1,6.105214357E-2,9.580398560E0
4.138276102E1,-2.442085743E-1,5.746084079E-2,9.570821762E0
4.139274002E1,-2.406172752E-1,5.746084079E-2,9.578003883E0
4.140292602E1,-2.334346622E-1,6.823474914E-2,9.575610161E0
4.141284202E1,-2.310404629E-1,6.105214357E-2,9.572018623E0
4.142273202E1,-2.358288616E-1,6.464344263E-2,9.570821762E0
4.143282802E1,-2.334346622E-1,5.386953801E-2,9.572018623E0
4.144310702E1,-2.430114746E-1,5.746084079E-2,9.567230225E0
4.145288603E1,-2.334346622E-1,5.985504389E-2,9.575610161E0
4.146288902E1,-2.358288616E-1,5.746084079E-2,9.575610161E0
4.147287603E1,-2.442085743E-1,5.267243832E-2,9.575610161E0
4.148290802E1,-2.322375625E-1,7.182604820E-2,9.579200745E0
4.149286702E1,-2.286462635E-1,6.224924326E-2,9.583989143E0
4.150316802E1,-2.346317619E-1,5.985504389E-2,9.580398560E0
4.151282702E1,-2.358288616E-1,5.626374111E-2,9.569623947E0
4.152283702E1,-2.370259613E-1,7.062894851E-2,9.574412346E0
4.153290002E1,-2.358288616E-1,5.746084079E-2,9.567230225E0
4.154279802E1,-2.454056740E-1,5.506663769E-2,9.570821762E0
4.155274903E1,-2.382230759E-1,6.464344263E-2,9.574412346E0
4.156277303E1,-2.406172752E-1,5.985504389E-2,9.575610161E0
4.157287302E1,-2.418143749E-1,6.105214357E-2,9.574412346E0
4.158322302E1,-2.418143749E-1,5.985504389E-2,9.572018623E0
4.159283303E1,-2.418143749E-1,5.147533491E-2,9.574412346E0
4.160283803E1,-2.406172752E-1,5.626374111E-2,9.570821762E0
4.161286302E1,-2.322375625E-1,5.746084079E-2,9.568427086E0
4.162278902E1,-2.382230759E-1,5.865794048E-2,9.564835548E0
4.163283602E1,-2.394201756E-1,5.506663769E-2,9.566033363E0
4.164272702E1,-2.394201756E-1,7.062894851E-2,9.569623947E0
4.165288902E1,-2.322375625E-1,5.506663769E-2,9.570821762E0
4.166291302E1,-2.370259613E-1,6.943184882E-2,9.563638687E0
4.167287703E1,-2.346317619E-1,5.746084079E-2,9.567230225E0
4.168277602E1,-2.430114746E-1,5.027823523E-2,9.574412346E0
4.169286602E1,-2.358288616E-1,5.626374111E-2,9.578003883E0
4.170278002E1,-2.370259613E-1,6.105214357E-2,9.569623947E0
4.171283203E1,-2.310404629E-1,5.027823523E-2,9.566033363E0
4.172273602E1,-2.394201756E-1,5.985504389E-2,9.562441826E0
4.173293302E1,-2.430114746E-1,6.464344263E-2,9.575610161E0
4.174290803E1,-2.358288616E-1,6.823474914E-2,9.572018623E0
4.175287002E1,-2.382230759E-1,6.224924326E-2,9.569623947E0
4.176273602E1,-2.382230759E-1,5.746084079E-2,9.575610161E0
4.177286502E1,-2.418143749E-1,6.703764945E-2,9.572018623E0
4.178274203E1,-2.406172752E-1,5.506663769E-2,9.573215485E0
4.179274302E1,-2.322375625E-1,5.746084079E-2,9.579200745E0
4.180286602E1,-2.334346622E-1,5.865794048E-2,9.570821762E0
4.181311903E1,-2.370259613E-1,5.626374111E-2,9.564835548E0
4.182279503E1,-2.358288616E-1,6.224924326E-2,9.569623947E0
4.183275203E1,-2.418143749E-1,5.865794048E-2,9.574412346E0
4.184274603E1,-2.430114746E-1,5.386953801E-2,9.570821762E0
4.185298602E1,-2.489969730E-1,6.464344263E-2,9.574412346E0
4.186326602E1,-2.322375625E-1,5.267243832E-2,9.572018623E0
4.187289402E1,-2.382230759E-1,6.823474914E-2,9.573215485E0
4.188281202E1,-2.394201756E-1,6.224924326E-2,9.578003883E0
4.189314502E1,-2.394201756E-1,5.506663769E-2,9.570821762E0
4.190288102E1,-2.418143749E-1,5.027823523E-2,9.572018623E0
4.191292903E1,-2.358288616E-1,6.105214357E-2,9.570821762E0
4.192280902E1,-2.430114746E-1,5.626374111E-2,9.575610161E0
4.193286503E1,-2.394201756E-1,6.464344263E-2,9.567230225E0
4.194277302E1,-2.430114746E-1,6.344634295E-2,9.572018623E0
4.195287102E1,-2.477998734E-1,6.105214357E-2,9.576807022E0
4.196297902E1,-2.298433632E-1,6.105214357E-2,9.567230225E0
4.197287802E1,-2.406172752E-1,6.224924326E-2,9.567230225E0
4.198290402E1,-2.370259613E-1,5.746084079E-2,9.570821762E0
4.199292803E1,-2.370259613E-1,5.506663769E-2,9.567230225E0
4.200275003E1,-2.454056740E-1,6.703764945E-2,9.574412346E0
4.201287303E1,-2.358288616E-1,5.985504389E-2,9.567230225E0
4.202300302E1,-2.358288616E-1,5.865794048E-2,9.574412346E0
4.203285102E1,-2.418143749E-1,5.506663769E-2,9.575610161E0
4.204289402E1,-2.406172752E-1,6.105214357E-2,9.572018623E0
4.205294802E1,-2.382230759E-1,5.985504389E-2,9.574412346E0
4.206295903E1,-2.430114746E-1,5.985504389E-2,9.567230225E0
4.207275102E1,-2.394201756E-1,6.344634295E-2,9.568427086E0
4.208283702E1,-2.406172752E-1,6.105214357E-2,9.573215485E0
4.209283502E1,-2.430114746E-1,6.703764945E-2,9.572018623E0
4.210294102E1,-2.454056740E-1,5.865794048E-2,9.564835548E0
4.211290203E1,-2.358288616E-1,6.584054977E-2,9.570821762E0
4.212282602E1,-2.382230759E-1,5.985504389E-2,9.576807022E0
4.213288202E1,-2.561795712E-1,5.386953801E-2,9.570821762E0
4.214288602E1,-2.382230759E-1,6.584054977E-2,9.567230225E0
4.215288203E1,-2.346317619E-1,5.386953801E-2,9.573215485E0
4.216281202E1,-2.406172752E-1,6.464344263E-2,9.569623947E0
4.217285402E1,-2.382230759E-1,5.865794048E-2,9.578003883E0
4.218284602E1,-2.370259613E-1,7.182604820E-2,9.572018623E0
4.219287502E1,-2.406172752E-1,6.105214357E-2,9.570821762E0
4.220287503E1,-2.346317619E-1,6.224924326E-2,9.569623947E0
4.221286102E1,-2.406172752E-1,6.703764945E-2,9.572018623E0
4.222320303E1,-2.370259613E-1,6.344634295E-2,9.576807022E0
4.223287602E1,-2.334346622E-1,5.865794048E-2,9.574412346E0
4.224280502E1,-2.418143749E-1,5.985504389E-2,9.568427086E0
4.225286402E1,-2.346317619E-1,6.584054977E-2,9.572018623E0
4.226277502E1,-2.370259613E-1,6.464344263E-2,9.574412346E0
4.227289302E1,-2.430114746E-1,5.626374111E-2,9.573215485E0
4.228278302E1,-2.418143749E-1,5.386953801E-2,9.578003883E0
4.229287103E1,-2.406172752E-1,6.344634295E-2,9.574412346E0
4.230286802E1,-2.406172752E-1,5.626374111E-2,9.573215485E0
4.231309703E1,-2.477998734E-1,5.386953801E-2,9.568427086E0
4.232281602E1,-2.454056740E-1,6.584054977E-2,9.572018623E0
4.233294603E1,-2.477998734E-1,6.344634295E-2,9.572018623E0
4.234274102E1,-2.442085743E-1,5.985504389E-2,9.572018623E0
4.235283702E1,-2.370259613E-1,6.703764945E-2,9.567230225E0
4.236273102E1,-2.322375625E-1,5.147533491E-2,9.580398560E0
4.237320002E1,-2.394201756E-1,5.746084079E-2,9.566033363E0
4.238283003E1,-2.334346622E-1,6.105214357E-2,9.567230225E0
4.239299702E1,-2.406172752E-1,6.584054977E-2,9.562441826E0
4.240281202E1,-2.394201756E-1,5.506663769E-2,9.572018623E0
4.241288702E1,-2.466027737E-1,5.626374111E-2,9.569623947E0
4.242280103E1,-2.418143749E-1,6.105214357E-2,9.569623947E0
4.243365303E1,-2.370259613E-1,6.224924326E-2,9.572018623E0
4.244293402E1,-2.406172752E-1,5.746084079E-2,9.569623947E0
4.245289002E1,-2.370259613E-1,6.105214357E-2,9.573215485E0
4.246281203E1,-2.394201756E-1,5.746084079E-2,9.574412346E0
4.247287802E1,-2.442085743E-1,5.985504389E-2,9.568427086E0
4.248295602E1,-2.394201756E-1,5.626374111E-2,9.570821762E0
4.249302002E1,-2.406172752E-1,6.224924326E-2,9.572018623E0
4.250282003E1,-2.442085743E-1,5.626374111E-2,9.568427086E0
4.251398302E1,-2.442085743E-1,6.224924326E-2,9.564835548E0
4.252286502E1,-2.489969730E-1,7.062894851E-2,9.562441826E0
4.253286303E1,-2.406172752E-1,6.105214357E-2,9.570821762E0
4.254294202E1,-2.382230759E-1,5.865794048E-2,9.568427086E0
4.255309002E1,-2.286462635E-1,6.105214357E-2,9.566033363E0
4.256288802E1,-2.466027737E-1,5.506663769E-2,9.568427086E0
4.257298802E1,-2.358288616E-1,5.746084079E-2,9.570821762E0
4.258283603E1,-2.454056740E-1,5.506663769E-2,9.563638687E0
4.259290402E1,-2.394201756E-1,5.746084079E-2,9.572018623E0
4.260285503E1,-2.394201756E-1,5.746084079E-2,9.576807022E0
4.261286902E1,-2.370259613E-1,6.224924326E-2,9.570821762E0
4.262288202E1,-2.418143749E-1,6.105214357E-2,9.558850288E0
4.263287302E1,-2.466027737E-1,6.105214357E-2,9.576807022E0
4.264295803E1,-2.418143749E-1,5.865794048E-2,9.570821762E0
4.265285603E1,-2.430114746E-1,4.788403213E-2,9.572018623E0
4.266297702E1,-2.358288616E-1,5.985504389E-2,9.572018623E0
4.267284802E1,-2.430114746E-1,5.746084079E-2,9.572018623E0
4.268421603E1,-2.394201756E-1,6.224924326E-2,9.566033363E0
4.269303702E1,-2.322375625E-1,5.626374111E-2,9.569623947E0
4.270277502E1,-2.513911724E-1,6.703764945E-2,9.576807022E0
4.271273702E1,-2.358288616E-1,5.985504389E-2,9.568427086E0
4.272290103E1,-2.454056740E-1,5.626374111E-2,9.562441826E0
4.273311102E1,-2.394201756E-1,6.344634295E-2,9.573215485E0
4.274282602E1,-2.477998734E-1,6.344634295E-2,9.566033363E0
4.275286902E1,-2.382230759E-1,6.224924326E-2,9.563638687E0
4.276271402E1,-2.430114746E-1,6.703764945E-2,9.579200745E0
4.277287503E1,-2.334346622E-1,5.985504389E-2,9.570821762E0
4.278277102E1,-2.334346622E-1,5.985504389E-2,9.574412346E0
4.279293102E1,-2.322375625E-1,5.985504389E-2,9.572018623E0
4.280294603E1,-2.442085743E-1,6.464344263E-2,9.572018623E0
4.281285102E1,-2.454056740E-1,5.985504389E-2,9.578003883E0
4.282290102E1,-2.358288616E-1,5.506663769E-2,9.575610161E0
4.283286802E1,-2.370259613E-1,6.464344263E-2,9.570821762E0
4.284274102E1,-2.274491638E-1,5.386953801E-2,9.573215485E0
4.285290302E1,-2.394201756E-1,5.746084079E-2,9.570821762E0
4.286274103E1,-2.370259613E-1,5.147533491E-2,9.570821762E0
4.287284802E1,-2.466027737E-1,5.985504389E-2,9.566033363E0
4.288276102E1,-2.430114746E-1,6.344634295E-2,9.563638687E0
4.289285403E1,-2.394201756E-1,6.105214357E-2,9.574412346E0
4.290298702E1,-2.501940727E-1,5.985504389E-2,9.569623947E0
4.291272702E1,-2.430114746E-1,5.865794048E-2,9.575610161E0
4.292274902E1,-2.418143749E-1,6.105214357E-2,9.575610161E0
4.293291402E1,-2.358288616E-1,6.105214357E-2,9.568427086E0
4.294276202E1,-2.442085743E-1,6.464344263E-2,9.573215485E0
4.295284103E1,-2.430114746E-1,5.985504389E-2,9.575610161E0
4.296273502E1,-2.370259613E-1,6.344634295E-2,9.576807022E0
4.297284602E1,-2.406172752E-1,6.224924326E-2,9.579200745E0
4.298288903E1,-2.370259613E-1,4.788403213E-2,9.572018623E0
4.299289302E1,-2.442085743E-1,5.985504389E-2,9.568427086E0
4.300276403E1,-2.382230759E-1,6.224924326E-2,9.563638687E0
4.301274002E1,-2.334346622E-1,6.464344263E-2,9.568427086E0
4.302294803E1,-2.358288616E-1,5.746084079E-2,9.576807022E0
4.303286003E1,-2.406172752E-1,5.865794048E-2,9.572018623E0
4.304273902E1,-2.370259613E-1,5.386953801E-2,9.579200745E0
4.305273703E1,-2.382230759E-1,6.823474914E-2,9.563638687E0
4.306276203E1,-2.322375625E-1,6.464344263E-2,9.575610161E0
4.307287502E1,-2.406172752E-1,6.584054977E-2,9.564835548E0
4.308282902E1,-2.454056740E-1,3.950432688E-2,9.568427086E0
4.309284403E1,-2.406172752E-1,5.865794048E-2,9.562441826E0
4.310276902E1,-2.454056740E-1,6.464344263E-2,9.567230225E0
4.311287002E1,-2.454056740E-1,6.823474914E-2,9.573215485E0
4.312278702E1,-2.370259613E-1,6.105214357E-2,9.568427086E0
4.313287203E1,-2.454056740E-1,6.584054977E-2,9.572018623E0
4.314285802E1,-2.370259613E-1,6.105214357E-2,9.567230225E0
4.315291402E1,-2.394201756E-1,6.105214357E-2,9.569623947E0
4.316276003E1,-2.346317619E-1,5.985504389E-2,9.568427086E0
4.317282403E1,-2.418143749E-1,6.224924326E-2,9.567230225E0
4.318283103E1,-2.454056740E-1,5.865794048E-2,9.573215485E0
4.319291102E1,-2.346317619E-1,5.746084079E-2,9.567230225E0
4.320290903E1,-2.358288616E-1,5.267243832E-2,9.564835548E0
4.321274802E1,-2.382230759E-1,6.344634295E-2,9.572018623E0
4.322278003E1,-2.358288616E-1,5.865794048E-2,9.569623947E0
4.323283802E1,-2.298433632E-1,5.985504389E-2,9.570821762E0
4.324292602E1,-2.394201756E-1,6.224924326E-2,9.564835548E0
4.325281102E1,-2.382230759E-1,5.985504389E-2,9.564835548E0
4.326279902E1,-2.334346622E-1,5.865794048E-2,9.566033363E0
4.327345102E1,-2.466027737E-1,6.823474914E-2,9.572018623E0
4.328278002E1,-2.394201756E-1,5.865794048E-2,9.567230225E0
4.329285103E1,-2.442085743E-1,6.105214357E-2,9.564835548E0
4.330289203E1,-2.370259613E-1,5.865794048E-2,9.574412346E0
4.331281803E1,-2.382230759E-1,5.865794048E-2,9.574412346E0
4.332288102E1,-2.406172752E-1,6.105214357E-2,9.561244011E0
4.333284702E1,-2.442085743E-1,5.746084079E-2,9.572018623E0
4.334293802E1,-2.454056740E-1,6.703764945E-2,9.574412346E0
4.335284802E1,-2.394201756E-1,6.105214357E-2,9.568427086E0
4.336282003E1,-2.454056740E-1,6.224924326E-2,9.573215485E0
4.337286502E1,-2.406172752E-1,5.746084079E-2,9.572018623E0
4.338299903E1,-2.382230759E-1,6.224924326E-2,9.574412346E0
4.339287103E1,-2.358288616E-1,6.344634295E-2,9.566033363E0
4.340281602E1,-2.394201756E-1,5.506663769E-2,9.580398560E0
4.341282503E1,-2.322375625E-1,5.626374111E-2,9.570821762E0
4.342282302E1,-2.489969730E-1,5.985504389E-2,9.566033363E0
4.343353902E1,-2.394201756E-1,7.182604820E-2,9.569623947E0
4.344295102E1,-2.382230759E-1,5.865794048E-2,9.574412346E0
4.345287702E1,-2.394201756E-1,6.464344263E-2,9.568427086E0
4.346378603E1,-2.418143749E-1,5.746084079E-2,9.568427086E0
4.347284203E1,-2.370259613E-1,5.865794048E-2,9.574412346E0
4.348279002E1,-2.430114746E-1,5.985504389E-2,9.567230225E0
4.349286402E1,-2.430114746E-1,6.105214357E-2,9.572018623E0
4.350285403E1,-2.418143749E-1,5.626374111E-2,9.568427086E0
4.351293402E1,-2.394201756E-1,6.584054977E-2,9.576807022E0
4.352283803E1,-2.382230759E-1,5.746084079E-2,9.572018623E0
4.353285102E1,-2.406172752E-1,5.746084079E-2,9.569623947E0
4.354279902E1,-2.382230759E-1,5.985504389E-2,9.578003883E0
4.355286302E1,-2.406172752E-1,6.464344263E-2,9.570821762E0
4.356401403E1,-2.358288616E-1,5.267243832E-2,9.573215485E0
4.357289103E1,-2.513911724E-1,6.464344263E-2,9.564835548E0
4.358299502E1,-2.406172752E-1,6.464344263E-2,9.564835548E0
4.359289203E1,-2.442085743E-1,6.464344263E-2,9.566033363E0
4.360281402E1,-2.430114746E-1,5.027823523E-2,9.564835548E0
4.361286803E1,-2.466027737E-1,5.506663769E-2,9.575610161E0
4.362273803E1,-2.454056740E-1,6.224924326E-2,9.570821762E0
4.363285902E1,-2.442085743E-1,6.823474914E-2,9.570821762E0
4.364284702E1,-2.430114746E-1,5.267243832E-2,9.570821762E0
4.365297902E1,-2.406172752E-1,6.823474914E-2,9.569623947E0
4.366282002E1,-2.382230759E-1,5.506663769E-2,9.580398560E0
4.367307602E1,-2.358288616E-1,6.105214357E-2,9.572018623E0
4.368277002E1,-2.394201756E-1,5.865794048E-2,9.568427086E0
4.369288002E1,-2.346317619E-1,5.746084079E-2,9.568427086E0
4.370277303E1,-2.334346622E-1,6.224924326E-2,9.564835548E0
4.371286502E1,-2.430114746E-1,5.746084079E-2,9.573215485E0
4.372286203E1,-2.394201756E-1,5.386953801E-2,9.572018623E0
4.373288302E1,-2.418143749E-1,5.985504389E-2,9.574412346E0
4.374278002E1,-2.442085743E-1,6.584054977E-2,9.568427086E0
4.375287302E1,-2.442085743E-1,7.062894851E-2,9.576807022E0
4.376306802E1,-2.394201756E-1,5.147533491E-2,9.566033363E0
4.377287302E1,-2.310404629E-1,5.267243832E-2,9.570821762E0
4.378274203E1,-2.454056740E-1,6.464344263E-2,9.574412346E0
4.379282902E1,-2.370259613E-1,5.746084079E-2,9.573215485E0
4.380304703E1,-2.466027737E-1,6.584054977E-2,9.572018623E0
4.381284603E1,-2.406172752E-1,6.105214357E-2,9.570821762E0
4.382283703E1,-2.394201756E-1,6.224924326E-2,9.570821762E0
4.383302602E1,-2.418143749E-1,4.908113554E-2,9.569623947E0
4.384281402E1,-2.454056740E-1,6.105214357E-2,9.564835548E0
4.385287502E1,-2.406172752E-1,6.105214357E-2,9.566033363E0
4.386277102E1,-2.406172752E-1,5.985504389E-2,9.566033363E0
4.387295203E1,-2.406172752E-1,6.105214357E-2,9.572018623E0
4.388279702E1,-2.370259613E-1,6.943184882E-2,9.579200745E0
4.389275803E1,-2.418143749E-1,6.224924326E-2,9.578003883E0
4.390276603E1,-2.334346622E-1,5.985504389E-2,9.574412346E0
4.391287003E1,-2.382230759E-1,6.344634295E-2,9.572018623E0
4.392286903E1,-2.442085743E-1,6.464344263E-2,9.573215485E0
4.393284602E1,-2.442085743E-1,6.224924326E-2,9.569623947E0
4.394284102E1,-2.370259613E-1,5.865794048E-2,9.574412346E0
4.395317502E1,-2.430114746E-1,6.105214357E-2,9.574412346E0
4.396283402E1,-2.298433632E-1,6.105214357E-2,9.568427086E0
4.397288002E1,-2.418143749E-1,5.746084079E-2,9.574412346E0
4.398287102E1,-2.334346622E-1,6.464344263E-2,9.573215485E0
4.399283803E1,-2.430114746E-1,5.746084079E-2,9.568427086E0
4.400290503E1,-2.358288616E-1,5.147533491E-2,9.569623947E0
4.401287303E1,-2.418143749E-1,6.105214357E-2,9.572018623E0
4.402285203E1,-2.430114746E-1,6.224924326E-2,9.572018623E0
4.403284102E1,-2.382230759E-1,5.865794048E-2,9.575610161E0
4.404276403E1,-2.406172752E-1,5.506663769E-2,9.572018623E0
4.405286602E1,-2.477998734E-1,6.224924326E-2,9.578003883E0
4.406295202E1,-2.358288616E-1,6.823474914E-2,9.567230225E0
4.407287302E1,-2.513911724E-1,6.105214357E-2,9.567230225E0
4.408279802E1,-2.286462635E-1,6.105214357E-2,9.579200745E0
4.409283502E1,-2.406172752E-1,7.302315533E-2,9.572018623E0
4.410287302E1,-2.370259613E-1,5.506663769E-2,9.585186958E0
4.411290102E1,-2.406172752E-1,6.823474914E-2,9.569623947E0
4.412277202E1,-2.382230759E-1,5.626374111E-2,9.568427086E0
4.413310803E1,-2.418143749E-1,7.422025502E-2,9.562441826E0
4.414277803E1,-2.406172752E-1,5.386953801E-2,9.568427086E0
4.415289603E1,-2.418143749E-1,6.464344263E-2,9.576807022E0
4.416281903E1,-2.418143749E-1,6.224924326E-2,9.579200745E0
4.417289302E1,-2.406172752E-1,5.386953801E-2,9.576807022E0
4.418284902E1,-2.418143749E-1,6.105214357E-2,9.578003883E0
4.419286302E1,-2.430114746E-1,6.105214357E-2,9.581595421E0
4.420287102E1,-2.442085743E-1,5.147533491E-2,9.564835548E0
4.421286303E1,-2.454056740E-1,5.865794048E-2,9.564835548E0
4.422278802E1,-2.454056740E-1,6.584054977E-2,9.570821762E0
4.423288502E1,-2.370259613E-1,6.464344263E-2,9.569623947E0
4.424277603E1,-2.310404629E-1,6.105214357E-2,9.572018623E0
4.425286902E1,-2.394201756E-1,6.344634295E-2,9.576807022E0
4.426276303E1,-2.418143749E-1,6.823474914E-2,9.574412346E0
4.427290603E1,-2.358288616E-1,5.386953801E-2,9.572018623E0
4.428277702E1,-2.430114746E-1,5.746084079E-2,9.570821762E0
4.429275902E1,-2.430114746E-1,6.464344263E-2,9.578003883E0
4.430299903E1,-2.442085743E-1,6.224924326E-2,9.573215485E0
4.431293703E1,-2.477998734E-1,6.464344263E-2,9.567230225E0
4.432285802E1,-2.489969730E-1,5.865794048E-2,9.569623947E0
4.433286703E1,-2.382230759E-1,6.344634295E-2,9.580398560E0
4.434278602E1,-2.358288616E-1,5.865794048E-2,9.572018623E0
4.435288702E1,-2.406172752E-1,6.464344263E-2,9.578003883E0
4.436276603E1,-2.394201756E-1,6.344634295E-2,9.560047150E0
4.437316702E1,-2.358288616E-1,5.506663769E-2,9.575610161E0
4.438387502E1,-2.370259613E-1,6.464344263E-2,9.569623947E0
4.439287103E1,-2.370259613E-1,5.506663769E-2,9.563638687E0
4.440278702E1,-2.430114746E-1,6.105214357E-2,9.567230225E0
4.441322002E1,-2.370259613E-1,5.386953801E-2,9.578003883E0
4.442273702E1,-2.370259613E-1,6.224924326E-2,9.574412346E0
4.443289402E1,-2.406172752E-1,5.626374111E-2,9.570821762E0
4.444303903E1,-2.489969730E-1,6.105214357E-2,9.572018623E0
4.445274503E1,-2.442085743E-1,5.746084079E-2,9.573215485E0
4.446280202E1,-2.394201756E-1,5.865794048E-2,9.567230225E0
4.447294903E1,-2.418143749E-1,5.985504389E-2,9.580398560E0
4.448280602E1,-2.406172752E-1,6.344634295E-2,9.575610161E0
4.449284903E1,-2.406172752E-1,5.746084079E-2,9.572018623E0
4.450272602E1,-2.394201756E-1,5.746084079E-2,9.566033363E0
4.451576402E1,-2.334346622E-1,5.027823523E-2,9.568427086E0
4.453275603E1,-2.322375625E-1,5.746084079E-2,9.563638687E0
4.454278502E1,-2.322375625E-1,6.823474914E-2,9.573215485E0
4.455288103E1,-2.370259613E-1,5.386953801E-2,9.572018623E0
4.456325203E1,-2.370259613E-1,5.865794048E-2,9.573215485E0
4.457275102E1,-2.430114746E-1,6.464344263E-2,9.574412346E0
4.458285402E1,-2.370259613E-1,6.105214357E-2,9.569623947E0
4.459282103E1,-2.394201756E-1,6.703764945E-2,9.570821762E0
4.460287403E1,-2.466027737E-1,7.182604820E-2,9.579200745E0
4.461285502E1,-2.442085743E-1,5.746084079E-2,9.573215485E0
4.462294603E1,-2.430114746E-1,5.865794048E-2,9.573215485E0
4.463301402E1,-2.454056740E-1,6.224924326E-2,9.579200745E0
4.464277402E1,-2.394201756E-1,5.985504389E-2,9.567230225E0
4.465285002E1,-2.418143749E-1,5.985504389E-2,9.567230225E0
4.466283202E1,-2.382230759E-1,6.584054977E-2,9.573215485E0
4.467304702E1,-2.454056740E-1,6.943184882E-2,9.568427086E0
4.468293702E1,-2.418143749E-1,5.267243832E-2,9.567230225E0
4.469290202E1,-2.430114746E-1,6.224924326E-2,9.569623947E0
4.470280602E1,-2.442085743E-1,6.105214357E-2,9.567230225E0
4.471294703E1,-2.394201756E-1,5.746084079E-2,9.573215485E0
4.472281002E1,-2.406172752E-1,5.865794048E-2,9.570821762E0
4.473285702E1,-2.466027737E-1,5.985504389E-2,9.570821762E0
4.474275702E1,-2.477998734E-1,5.267243832E-2,9.578003883E0
4.475275503E1,-2.477998734E-1,6.105214357E-2,9.572018623E0
4.476291902E1,-2.358288616E-1,6.823474914E-2,9.574412346E0
4.477289102E1,-2.406172752E-1,5.746084079E-2,9.572018623E0
4.478283703E1,-2.358288616E-1,6.464344263E-2,9.567230225E0
4.479287303E1,-2.466027737E-1,5.985504389E-2,9.578003883E0
4.480296702E1,-2.370259613E-1,5.386953801E-2,9.576807022E0
4.481283602E1,-2.382230759E-1,5.506663769E-2,9.572018623E0
4.482279002E1,-2.322375625E-1,5.865794048E-2,9.576807022E0
4.483286503E1,-2.322375625E-1,6.584054977E-2,9.567230225E0
4.484296302E1,-2.358288616E-1,5.865794048E-2,9.566033363E0
4.485286202E1,-2.346317619E-1,6.344634295E-2,9.580398560E0
4.486289802E1,-2.358288616E-1,5.147533491E-2,9.569623947E0
4.487287702E1,-2.406172752E-1,5.746084079E-2,9.572018623E0
4.488325302E1,-2.370259613E-1,5.985504389E-2,9.573215485E0
4.489296202E1,-2.489969730E-1,6.703764945E-2,9.570821762E0
4.490285402E1,-2.489969730E-1,5.746084079E-2,9.569623947E0
4.491285202E1,-2.382230759E-1,5.985504389E-2,9.563638687E0
4.492286402E1,-2.358288616E-1,5.746084079E-2,9.572018623E0
4.493325002E1,-2.501940727E-1,6.105214357E-2,9.576807022E0
4.494281302E1,-2.370259613E-1,5.865794048E-2,9.572018623E0
4.495286103E1,-2.394201756E-1,6.584054977E-2,9.563638687E0
4.496308902E1,-2.250549644E-1,6.464344263E-2,9.575610161E0
4.497307202E1,-2.382230759E-1,6.584054977E-2,9.581595421E0
4.498277802E1,-2.394201756E-1,5.626374111E-2,9.567230225E0
4.499284202E1,-2.382230759E-1,5.626374111E-2,9.575610161E0
4.500272902E1,-2.370259613E-1,5.386953801E-2,9.568427086E0
4.501286902E1,-2.430114746E-1,6.105214357E-2,9.574412346E0
4.502275403E1,-2.406172752E-1,6.105214357E-2,9.574412346E0
4.503284303E1,-2.394201756E-1,5.626374111E-2,9.576807022E0
4.504279002E1,-2.346317619E-1,6.105214357E-2,9.566033363E0
4.505295302E1,-2.406172752E-1,5.865794048E-2,9.576807022E0
4.506284403E1,-2.406172752E-1,5.746084079E-2,9.572018623E0
4.507288302E1,-2.454056740E-1,5.985504389E-2,9.570821762E0
4.508277602E1,-2.442085743E-1,5.985504389E-2,9.569623947E0
4.509285102E1,-2.382230759E-1,5.506663769E-2,9.573215485E0
4.510283902E1,-2.442085743E-1,5.865794048E-2,9.570821762E0
4.511312302E1,-2.298433632E-1,5.985504389E-2,9.570821762E0
4.512280402E1,-2.346317619E-1,6.464344263E-2,9.572018623E0
4.513344802E1,-2.406172752E-1,5.865794048E-2,9.570821762E0
4.514317002E1,-2.346317619E-1,6.105214357E-2,9.569623947E0
4.515293803E1,-2.370259613E-1,5.985504389E-2,9.573215485E0
4.516294402E1,-2.406172752E-1,4.668693244E-2,9.572018623E0
4.517298302E1,-2.346317619E-1,7.062894851E-2,9.561244011E0
4.518302402E1,-2.298433632E-1,4.908113554E-2,9.570821762E0
